State,District,Category,Type,Year,Crimes,Population,Area_SqKm,Density_Per_SqKm,Crime_Rate_Per_100k,Median_Income_RM,Relative_Poverty_Pct,Unemployment_Pct,Gini_Coefficient,Socioeconomic_Risk_Score
Johor,Batu Pahat,assault,robbery_solo_unarmed,2022,12,3977500,1974.6,2014.4,0.3,6347,19.4,1.8,0.338,4.8
Johor,Batu Pahat,assault,robbery_solo_unarmed,2023,27,3977500,1974.6,2014.4,0.7,6347,19.4,1.8,0.338,4.8
Johor,Batu Pahat,property,all,2016,621,3977500,1974.6,2014.4,15.6,6347,19.4,1.8,0.338,4.8
Johor,Batu Pahat,property,all,2017,558,3977500,1974.6,2014.4,14.0,6347,19.4,1.8,0.338,4.8
Johor,Batu Pahat,property,all,2018,584,3977500,1974.6,2014.4,14.7,6347,19.4,1.8,0.338,4.8
Johor,Batu Pahat,property,all,2019,524,3977500,1974.6,2014.4,13.2,6504,9,1.7,0.295,3.2
Johor,Batu Pahat,property,all,2020,415,3963000,1974.6,2007.0,10.5,6504,9,2.1,0.295,3.2
Johor,Batu Pahat,property,all,2021,200,3977500,1974.6,2014.4,5.0,6504,9,2.3,0.295,3.3
Johor,Batu Pahat,property,all,2022,262,3977500,1974.6,2014.4,6.6,6347,19.4,1.8,0.338,4.8
Johor,Batu Pahat,property,all,2023,285,3977500,1974.6,2014.4,7.2,6347,19.4,1.8,0.338,4.8
Johor,Batu Pahat,property,break_in,2016,115,3977500,1974.6,2014.4,2.9,6347,19.4,1.8,0.338,4.8
Johor,Batu Pahat,property,break_in,2017,90,3977500,1974.6,2014.4,2.3,6347,19.4,1.8,0.338,4.8
Johor,Batu Pahat,property,break_in,2018,158,3977500,1974.6,2014.4,4.0,6347,19.4,1.8,0.338,4.8
Johor,Batu Pahat,property,break_in,2019,157,3977500,1974.6,2014.4,3.9,6504,9,1.7,0.295,3.2
Johor,Batu Pahat,property,break_in,2020,122,3963000,1974.6,2007.0,3.1,6504,9,2.1,0.295,3.2
Johor,Batu Pahat,property,break_in,2021,55,3977500,1974.6,2014.4,1.4,6504,9,2.3,0.295,3.3
Johor,Batu Pahat,property,break_in,2022,80,3977500,1974.6,2014.4,2.0,6347,19.4,1.8,0.338,4.8
Johor,Batu Pahat,property,break_in,2023,87,3977500,1974.6,2014.4,2.2,6347,19.4,1.8,0.338,4.8
Johor,Batu Pahat,property,theft_other,2016,192,3977500,1974.6,2014.4,4.8,6347,19.4,1.8,0.338,4.8
Johor,Batu Pahat,property,theft_other,2017,119,3977500,1974.6,2014.4,3.0,6347,19.4,1.8,0.338,4.8
Johor,Batu Pahat,property,theft_other,2018,140,3977500,1974.6,2014.4,3.5,6347,19.4,1.8,0.338,4.8
Johor,Batu Pahat,property,theft_other,2019,127,3977500,1974.6,2014.4,3.2,6504,9,1.7,0.295,3.2
Johor,Batu Pahat,property,theft_other,2020,122,3963000,1974.6,2007.0,3.1,6504,9,2.1,0.295,3.2
Johor,Batu Pahat,property,theft_other,2021,72,3977500,1974.6,2014.4,1.8,6504,9,2.3,0.295,3.3
Johor,Batu Pahat,property,theft_other,2022,83,3977500,1974.6,2014.4,2.1,6347,19.4,1.8,0.338,4.8
Johor,Batu Pahat,property,theft_other,2023,109,3977500,1974.6,2014.4,2.7,6347,19.4,1.8,0.338,4.8
Johor,Batu Pahat,property,theft_vehicle_lorry,2016,16,3977500,1974.6,2014.4,0.4,6347,19.4,1.8,0.338,4.8
Johor,Batu Pahat,property,theft_vehicle_lorry,2017,10,3977500,1974.6,2014.4,0.3,6347,19.4,1.8,0.338,4.8
Johor,Batu Pahat,property,theft_vehicle_lorry,2018,15,3977500,1974.6,2014.4,0.4,6347,19.4,1.8,0.338,4.8
Johor,Batu Pahat,property,theft_vehicle_lorry,2019,4,3977500,1974.6,2014.4,0.1,6504,9,1.7,0.295,3.2
Johor,Batu Pahat,property,theft_vehicle_lorry,2020,12,3963000,1974.6,2007.0,0.3,6504,9,2.1,0.295,3.2
Johor,Batu Pahat,property,theft_vehicle_lorry,2021,2,3977500,1974.6,2014.4,0.1,6504,9,2.3,0.295,3.3
Johor,Batu Pahat,property,theft_vehicle_lorry,2022,7,3977500,1974.6,2014.4,0.2,6347,19.4,1.8,0.338,4.8
Johor,Batu Pahat,property,theft_vehicle_lorry,2023,8,3977500,1974.6,2014.4,0.2,6347,19.4,1.8,0.338,4.8
Johor,Batu Pahat,property,theft_vehicle_motorcar,2016,41,3977500,1974.6,2014.4,1.0,6347,19.4,1.8,0.338,4.8
Johor,Batu Pahat,property,theft_vehicle_motorcar,2017,52,3977500,1974.6,2014.4,1.3,6347,19.4,1.8,0.338,4.8
Johor,Batu Pahat,property,theft_vehicle_motorcar,2018,46,3977500,1974.6,2014.4,1.2,6347,19.4,1.8,0.338,4.8
Johor,Batu Pahat,property,theft_vehicle_motorcar,2019,28,3977500,1974.6,2014.4,0.7,6504,9,1.7,0.295,3.2
Johor,Batu Pahat,property,theft_vehicle_motorcar,2020,38,3963000,1974.6,2007.0,1.0,6504,9,2.1,0.295,3.2
Johor,Batu Pahat,property,theft_vehicle_motorcar,2021,12,3977500,1974.6,2014.4,0.3,6504,9,2.3,0.295,3.3
Johor,Batu Pahat,property,theft_vehicle_motorcar,2022,16,3977500,1974.6,2014.4,0.4,6347,19.4,1.8,0.338,4.8
Johor,Batu Pahat,property,theft_vehicle_motorcar,2023,13,3977500,1974.6,2014.4,0.3,6347,19.4,1.8,0.338,4.8
Johor,Batu Pahat,property,theft_vehicle_motorcycle,2016,257,3977500,1974.6,2014.4,6.5,6347,19.4,1.8,0.338,4.8
Johor,Batu Pahat,property,theft_vehicle_motorcycle,2017,287,3977500,1974.6,2014.4,7.2,6347,19.4,1.8,0.338,4.8
Johor,Batu Pahat,property,theft_vehicle_motorcycle,2018,225,3977500,1974.6,2014.4,5.7,6347,19.4,1.8,0.338,4.8
Johor,Batu Pahat,property,theft_vehicle_motorcycle,2019,208,3977500,1974.6,2014.4,5.2,6504,9,1.7,0.295,3.2
Johor,Batu Pahat,property,theft_vehicle_motorcycle,2020,121,3963000,1974.6,2007.0,3.1,6504,9,2.1,0.295,3.2
Johor,Batu Pahat,property,theft_vehicle_motorcycle,2021,59,3977500,1974.6,2014.4,1.5,6504,9,2.3,0.295,3.3
Johor,Batu Pahat,property,theft_vehicle_motorcycle,2022,76,3977500,1974.6,2014.4,1.9,6347,19.4,1.8,0.338,4.8
Johor,Batu Pahat,property,theft_vehicle_motorcycle,2023,68,3977500,1974.6,2014.4,1.7,6347,19.4,1.8,0.338,4.8
Johor,Iskandar Puteri,assault,all,2016,0,,,,,,,,,
Johor,Iskandar Puteri,assault,all,2017,195,,,,,,,,,
Johor,Iskandar Puteri,assault,all,2018,149,,,,,,,,,
Johor,Iskandar Puteri,assault,all,2019,170,,,,,,,,,
Johor,Iskandar Puteri,assault,all,2020,96,,,,,,,,,
Johor,Iskandar Puteri,assault,all,2021,68,,,,,,,,,
Johor,Iskandar Puteri,assault,all,2022,80,,,,,,,,,
Johor,Iskandar Puteri,assault,all,2023,123,,,,,,,,,
Johor,Iskandar Puteri,assault,causing_injury,2016,0,,,,,,,,,
Johor,Iskandar Puteri,assault,causing_injury,2017,54,,,,,,,,,
Johor,Iskandar Puteri,assault,causing_injury,2018,61,,,,,,,,,
Johor,Iskandar Puteri,assault,causing_injury,2019,46,,,,,,,,,
Johor,Iskandar Puteri,assault,causing_injury,2020,23,,,,,,,,,
Johor,Iskandar Puteri,assault,causing_injury,2021,20,,,,,,,,,
Johor,Iskandar Puteri,assault,causing_injury,2022,30,,,,,,,,,
Johor,Iskandar Puteri,assault,causing_injury,2023,45,,,,,,,,,
Johor,Iskandar Puteri,assault,murder,2016,0,,,,,,,,,
Johor,Iskandar Puteri,assault,murder,2017,4,,,,,,,,,
Johor,Iskandar Puteri,assault,murder,2018,4,,,,,,,,,
Johor,Iskandar Puteri,assault,murder,2019,4,,,,,,,,,
Johor,Iskandar Puteri,assault,murder,2020,3,,,,,,,,,
Johor,Iskandar Puteri,assault,murder,2021,2,,,,,,,,,
Johor,Iskandar Puteri,assault,murder,2022,3,,,,,,,,,
Johor,Iskandar Puteri,assault,murder,2023,0,,,,,,,,,
Johor,Iskandar Puteri,assault,rape,2016,0,,,,,,,,,
Johor,Iskandar Puteri,assault,rape,2017,9,,,,,,,,,
Johor,Iskandar Puteri,assault,rape,2018,13,,,,,,,,,
Johor,Iskandar Puteri,assault,rape,2019,16,,,,,,,,,
Johor,Iskandar Puteri,assault,rape,2020,9,,,,,,,,,
Johor,Iskandar Puteri,assault,rape,2021,4,,,,,,,,,
Johor,Iskandar Puteri,assault,rape,2022,9,,,,,,,,,
Johor,Iskandar Puteri,assault,rape,2023,7,,,,,,,,,
Johor,Iskandar Puteri,assault,robbery_gang_armed,2016,0,,,,,,,,,
Johor,Iskandar Puteri,assault,robbery_gang_armed,2017,0,,,,,,,,,
Johor,Iskandar Puteri,assault,robbery_gang_armed,2018,0,,,,,,,,,
Johor,Iskandar Puteri,assault,robbery_gang_armed,2019,0,,,,,,,,,
Johor,Iskandar Puteri,assault,robbery_gang_armed,2020,0,,,,,,,,,
Johor,Iskandar Puteri,assault,robbery_gang_armed,2021,1,,,,,,,,,
Johor,Iskandar Puteri,assault,robbery_gang_armed,2022,0,,,,,,,,,
Johor,Iskandar Puteri,assault,robbery_gang_armed,2023,0,,,,,,,,,
Johor,Iskandar Puteri,assault,robbery_gang_unarmed,2016,0,,,,,,,,,
Johor,Iskandar Puteri,assault,robbery_gang_unarmed,2017,102,,,,,,,,,
Johor,Iskandar Puteri,assault,robbery_gang_unarmed,2018,53,,,,,,,,,
Johor,Iskandar Puteri,assault,robbery_gang_unarmed,2019,74,,,,,,,,,
Johor,Iskandar Puteri,assault,robbery_gang_unarmed,2020,17,,,,,,,,,
Johor,Iskandar Puteri,assault,robbery_gang_unarmed,2021,31,,,,,,,,,
Johor,Iskandar Puteri,assault,robbery_gang_unarmed,2022,21,,,,,,,,,
Johor,Iskandar Puteri,assault,robbery_gang_unarmed,2023,52,,,,,,,,,
Johor,Iskandar Puteri,assault,robbery_solo_armed,2016,0,,,,,,,,,
Johor,Iskandar Puteri,assault,robbery_solo_armed,2017,0,,,,,,,,,
Johor,Iskandar Puteri,assault,robbery_solo_armed,2018,0,,,,,,,,,
Johor,Iskandar Puteri,assault,robbery_solo_armed,2019,0,,,,,,,,,
Johor,Iskandar Puteri,assault,robbery_solo_armed,2020,0,,,,,,,,,
Johor,Iskandar Puteri,assault,robbery_solo_armed,2021,0,,,,,,,,,
Johor,Iskandar Puteri,assault,robbery_solo_armed,2022,0,,,,,,,,,
Johor,Iskandar Puteri,assault,robbery_solo_armed,2023,0,,,,,,,,,
Johor,Iskandar Puteri,assault,robbery_solo_unarmed,2016,0,,,,,,,,,
Johor,Iskandar Puteri,assault,robbery_solo_unarmed,2017,26,,,,,,,,,
Johor,Iskandar Puteri,assault,robbery_solo_unarmed,2018,18,,,,,,,,,
Johor,Iskandar Puteri,assault,robbery_solo_unarmed,2019,30,,,,,,,,,
Johor,Iskandar Puteri,assault,robbery_solo_unarmed,2020,44,,,,,,,,,
Johor,Iskandar Puteri,assault,robbery_solo_unarmed,2021,10,,,,,,,,,
Johor,Iskandar Puteri,assault,robbery_solo_unarmed,2022,17,,,,,,,,,
Johor,Iskandar Puteri,assault,robbery_solo_unarmed,2023,19,,,,,,,,,
Johor,Iskandar Puteri,property,all,2016,0,,,,,,,,,
Johor,Iskandar Puteri,property,all,2017,727,,,,,,,,,
Johor,Iskandar Puteri,property,all,2018,784,,,,,,,,,
Johor,Iskandar Puteri,property,all,2019,784,,,,,,,,,
Johor,Iskandar Puteri,property,all,2020,538,,,,,,,,,
Johor,Iskandar Puteri,property,all,2021,332,,,,,,,,,
Johor,Iskandar Puteri,property,all,2022,356,,,,,,,,,
Johor,Iskandar Puteri,property,all,2023,448,,,,,,,,,
Johor,Iskandar Puteri,property,break_in,2016,0,,,,,,,,,
Johor,Iskandar Puteri,property,break_in,2017,92,,,,,,,,,
Johor,Iskandar Puteri,property,break_in,2018,47,,,,,,,,,
Johor,Iskandar Puteri,property,break_in,2019,76,,,,,,,,,
Johor,Iskandar Puteri,property,break_in,2020,77,,,,,,,,,
Johor,Iskandar Puteri,property,break_in,2021,68,,,,,,,,,
Johor,Iskandar Puteri,property,break_in,2022,77,,,,,,,,,
Johor,Iskandar Puteri,property,break_in,2023,103,,,,,,,,,
Johor,Iskandar Puteri,property,theft_other,2016,0,,,,,,,,,
Johor,Iskandar Puteri,property,theft_other,2017,151,,,,,,,,,
Johor,Iskandar Puteri,property,theft_other,2018,176,,,,,,,,,
Johor,Iskandar Puteri,property,theft_other,2019,228,,,,,,,,,
Johor,Iskandar Puteri,property,theft_other,2020,156,,,,,,,,,
Johor,Iskandar Puteri,property,theft_other,2021,114,,,,,,,,,
Johor,Iskandar Puteri,property,theft_other,2022,125,,,,,,,,,
Johor,Iskandar Puteri,property,theft_other,2023,205,,,,,,,,,
Johor,Iskandar Puteri,property,theft_vehicle_lorry,2016,0,,,,,,,,,
Johor,Iskandar Puteri,property,theft_vehicle_lorry,2017,17,,,,,,,,,
Johor,Iskandar Puteri,property,theft_vehicle_lorry,2018,20,,,,,,,,,
Johor,Iskandar Puteri,property,theft_vehicle_lorry,2019,36,,,,,,,,,
Johor,Iskandar Puteri,property,theft_vehicle_lorry,2020,11,,,,,,,,,
Johor,Iskandar Puteri,property,theft_vehicle_lorry,2021,6,,,,,,,,,
Johor,Iskandar Puteri,property,theft_vehicle_lorry,2022,5,,,,,,,,,
Johor,Iskandar Puteri,property,theft_vehicle_lorry,2023,7,,,,,,,,,
Johor,Iskandar Puteri,property,theft_vehicle_motorcar,2016,0,,,,,,,,,
Johor,Iskandar Puteri,property,theft_vehicle_motorcar,2017,130,,,,,,,,,
Johor,Iskandar Puteri,property,theft_vehicle_motorcar,2018,138,,,,,,,,,
Johor,Iskandar Puteri,property,theft_vehicle_motorcar,2019,131,,,,,,,,,
Johor,Iskandar Puteri,property,theft_vehicle_motorcar,2020,122,,,,,,,,,
Johor,Iskandar Puteri,property,theft_vehicle_motorcar,2021,56,,,,,,,,,
Johor,Iskandar Puteri,property,theft_vehicle_motorcar,2022,54,,,,,,,,,
Johor,Iskandar Puteri,property,theft_vehicle_motorcar,2023,44,,,,,,,,,
Johor,Iskandar Puteri,property,theft_vehicle_motorcycle,2016,0,,,,,,,,,
Johor,Iskandar Puteri,property,theft_vehicle_motorcycle,2017,337,,,,,,,,,
Johor,Iskandar Puteri,property,theft_vehicle_motorcycle,2018,403,,,,,,,,,
Johor,Iskandar Puteri,property,theft_vehicle_motorcycle,2019,313,,,,,,,,,
Johor,Iskandar Puteri,property,theft_vehicle_motorcycle,2020,172,,,,,,,,,
Johor,Iskandar Puteri,property,theft_vehicle_motorcycle,2021,88,,,,,,,,,
Johor,Iskandar Puteri,property,theft_vehicle_motorcycle,2022,95,,,,,,,,,
Johor,Iskandar Puteri,property,theft_vehicle_motorcycle,2023,89,,,,,,,,,
Johor,Johor Bahru Selatan,assault,all,2016,977,,,,,,,,,
Johor,Johor Bahru Selatan,assault,all,2017,956,,,,,,,,,
Johor,Johor Bahru Selatan,assault,all,2018,474,,,,,,,,,
Johor,Johor Bahru Selatan,assault,all,2019,429,,,,,,,,,
Johor,Johor Bahru Selatan,assault,all,2020,226,,,,,,,,,
Johor,Johor Bahru Selatan,assault,all,2021,150,,,,,,,,,
Johor,Johor Bahru Selatan,assault,all,2022,213,,,,,,,,,
Johor,Johor Bahru Selatan,assault,all,2023,252,,,,,,,,,
Johor,Johor Bahru Selatan,assault,causing_injury,2016,200,,,,,,,,,
Johor,Johor Bahru Selatan,assault,causing_injury,2017,170,,,,,,,,,
Johor,Johor Bahru Selatan,assault,causing_injury,2018,115,,,,,,,,,
Johor,Johor Bahru Selatan,assault,causing_injury,2019,126,,,,,,,,,
Johor,Johor Bahru Selatan,assault,causing_injury,2020,67,,,,,,,,,
Johor,Johor Bahru Selatan,assault,causing_injury,2021,62,,,,,,,,,
Johor,Johor Bahru Selatan,assault,causing_injury,2022,45,,,,,,,,,
Johor,Johor Bahru Selatan,assault,causing_injury,2023,46,,,,,,,,,
Johor,Johor Bahru Selatan,assault,murder,2016,15,,,,,,,,,
Johor,Johor Bahru Selatan,assault,murder,2017,23,,,,,,,,,
Johor,Johor Bahru Selatan,assault,murder,2018,9,,,,,,,,,
Johor,Johor Bahru Selatan,assault,murder,2019,10,,,,,,,,,
Johor,Johor Bahru Selatan,assault,murder,2020,4,,,,,,,,,
Johor,Johor Bahru Selatan,assault,murder,2021,5,,,,,,,,,
Johor,Johor Bahru Selatan,assault,murder,2022,7,,,,,,,,,
Johor,Johor Bahru Selatan,assault,murder,2023,8,,,,,,,,,
Johor,Johor Bahru Selatan,assault,rape,2016,42,,,,,,,,,
Johor,Johor Bahru Selatan,assault,rape,2017,28,,,,,,,,,
Johor,Johor Bahru Selatan,assault,rape,2018,24,,,,,,,,,
Johor,Johor Bahru Selatan,assault,rape,2019,27,,,,,,,,,
Johor,Johor Bahru Selatan,assault,rape,2020,17,,,,,,,,,
Johor,Johor Bahru Selatan,assault,rape,2021,17,,,,,,,,,
Johor,Johor Bahru Selatan,assault,rape,2022,26,,,,,,,,,
Johor,Johor Bahru Selatan,assault,rape,2023,20,,,,,,,,,
Johor,Johor Bahru Selatan,assault,robbery_gang_armed,2016,5,,,,,,,,,
Johor,Johor Bahru Selatan,assault,robbery_gang_armed,2017,0,,,,,,,,,
Johor,Johor Bahru Selatan,assault,robbery_gang_armed,2018,1,,,,,,,,,
Johor,Johor Bahru Selatan,assault,robbery_gang_armed,2019,0,,,,,,,,,
Johor,Johor Bahru Selatan,assault,robbery_gang_armed,2020,0,,,,,,,,,
Johor,Johor Bahru Selatan,assault,robbery_gang_armed,2021,0,,,,,,,,,
Johor,Johor Bahru Selatan,assault,robbery_gang_armed,2022,0,,,,,,,,,
Johor,Johor Bahru Selatan,assault,robbery_gang_armed,2023,0,,,,,,,,,
Johor,Johor Bahru Selatan,assault,robbery_gang_unarmed,2016,506,,,,,,,,,
Johor,Johor Bahru Selatan,assault,robbery_gang_unarmed,2017,528,,,,,,,,,
Johor,Johor Bahru Selatan,assault,robbery_gang_unarmed,2018,217,,,,,,,,,
Johor,Johor Bahru Selatan,assault,robbery_gang_unarmed,2019,192,,,,,,,,,
Johor,Johor Bahru Selatan,assault,robbery_gang_unarmed,2020,44,,,,,,,,,
Johor,Johor Bahru Selatan,assault,robbery_gang_unarmed,2021,39,,,,,,,,,
Johor,Johor Bahru Selatan,assault,robbery_gang_unarmed,2022,68,,,,,,,,,
Johor,Johor Bahru Selatan,assault,robbery_gang_unarmed,2023,90,,,,,,,,,
Johor,Johor Bahru Selatan,assault,robbery_solo_armed,2016,2,,,,,,,,,
Johor,Johor Bahru Selatan,assault,robbery_solo_armed,2017,0,,,,,,,,,
Johor,Johor Bahru Selatan,assault,robbery_solo_armed,2018,0,,,,,,,,,
Johor,Johor Bahru Selatan,assault,robbery_solo_armed,2019,1,,,,,,,,,
Johor,Johor Bahru Selatan,assault,robbery_solo_armed,2020,0,,,,,,,,,
Johor,Johor Bahru Selatan,assault,robbery_solo_armed,2021,0,,,,,,,,,
Johor,Johor Bahru Selatan,assault,robbery_solo_armed,2022,0,,,,,,,,,
Johor,Johor Bahru Selatan,assault,robbery_solo_armed,2023,0,,,,,,,,,
Johor,Johor Bahru Selatan,assault,robbery_solo_unarmed,2016,207,,,,,,,,,
Johor,Johor Bahru Selatan,assault,robbery_solo_unarmed,2017,207,,,,,,,,,
Johor,Johor Bahru Selatan,assault,robbery_solo_unarmed,2018,108,,,,,,,,,
Johor,Johor Bahru Selatan,assault,robbery_solo_unarmed,2019,73,,,,,,,,,
Johor,Johor Bahru Selatan,assault,robbery_solo_unarmed,2020,94,,,,,,,,,
Johor,Johor Bahru Selatan,assault,robbery_solo_unarmed,2021,27,,,,,,,,,
Johor,Johor Bahru Selatan,assault,robbery_solo_unarmed,2022,67,,,,,,,,,
Johor,Johor Bahru Selatan,assault,robbery_solo_unarmed,2023,88,,,,,,,,,
Johor,Johor Bahru Selatan,property,all,2016,2802,,,,,,,,,
Johor,Johor Bahru Selatan,property,all,2017,2275,,,,,,,,,
Johor,Johor Bahru Selatan,property,all,2018,2042,,,,,,,,,
Johor,Johor Bahru Selatan,property,all,2019,1766,,,,,,,,,
Johor,Johor Bahru Selatan,property,all,2020,1265,,,,,,,,,
Johor,Johor Bahru Selatan,property,all,2021,609,,,,,,,,,
Johor,Johor Bahru Selatan,property,all,2022,733,,,,,,,,,
Johor,Johor Bahru Selatan,property,all,2023,853,,,,,,,,,
Johor,Johor Bahru Selatan,property,break_in,2016,432,,,,,,,,,
Johor,Johor Bahru Selatan,property,break_in,2017,263,,,,,,,,,
Johor,Johor Bahru Selatan,property,break_in,2018,220,,,,,,,,,
Johor,Johor Bahru Selatan,property,break_in,2019,283,,,,,,,,,
Johor,Johor Bahru Selatan,property,break_in,2020,287,,,,,,,,,
Johor,Johor Bahru Selatan,property,break_in,2021,191,,,,,,,,,
Johor,Johor Bahru Selatan,property,break_in,2022,154,,,,,,,,,
Johor,Johor Bahru Selatan,property,break_in,2023,173,,,,,,,,,
Johor,Johor Bahru Selatan,property,theft_other,2016,658,,,,,,,,,
Johor,Johor Bahru Selatan,property,theft_other,2017,658,,,,,,,,,
Johor,Johor Bahru Selatan,property,theft_other,2018,539,,,,,,,,,
Johor,Johor Bahru Selatan,property,theft_other,2019,430,,,,,,,,,
Johor,Johor Bahru Selatan,property,theft_other,2020,315,,,,,,,,,
Johor,Johor Bahru Selatan,property,theft_other,2021,142,,,,,,,,,
Johor,Johor Bahru Selatan,property,theft_other,2022,253,,,,,,,,,
Johor,Johor Bahru Selatan,property,theft_other,2023,259,,,,,,,,,
Johor,Johor Bahru Selatan,property,theft_vehicle_lorry,2016,87,,,,,,,,,
Johor,Johor Bahru Selatan,property,theft_vehicle_lorry,2017,65,,,,,,,,,
Johor,Johor Bahru Selatan,property,theft_vehicle_lorry,2018,55,,,,,,,,,
Johor,Johor Bahru Selatan,property,theft_vehicle_lorry,2019,37,,,,,,,,,
Johor,Johor Bahru Selatan,property,theft_vehicle_lorry,2020,16,,,,,,,,,
Johor,Johor Bahru Selatan,property,theft_vehicle_lorry,2021,10,,,,,,,,,
Johor,Johor Bahru Selatan,property,theft_vehicle_lorry,2022,5,,,,,,,,,
Johor,Johor Bahru Selatan,property,theft_vehicle_lorry,2023,7,,,,,,,,,
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcar,2016,514,,,,,,,,,
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcar,2017,344,,,,,,,,,
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcar,2018,317,,,,,,,,,
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcar,2019,283,,,,,,,,,
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcar,2020,205,,,,,,,,,
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcar,2021,89,,,,,,,,,
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcar,2022,93,,,,,,,,,
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcar,2023,110,,,,,,,,,
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcycle,2016,1111,,,,,,,,,
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcycle,2017,945,,,,,,,,,
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcycle,2018,911,,,,,,,,,
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcycle,2019,733,,,,,,,,,
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcycle,2020,442,,,,,,,,,
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcycle,2021,177,,,,,,,,,
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcycle,2022,228,,,,,,,,,
Johor,Johor Bahru Selatan,property,theft_vehicle_motorcycle,2023,304,,,,,,,,,
Johor,Johor Bahru Utara,assault,all,2016,528,,,,,,,,,
Johor,Johor Bahru Utara,assault,all,2017,412,,,,,,,,,
Johor,Johor Bahru Utara,assault,all,2018,343,,,,,,,,,
Johor,Johor Bahru Utara,assault,all,2019,397,,,,,,,,,
Johor,Johor Bahru Utara,assault,all,2020,246,,,,,,,,,
Johor,Johor Bahru Utara,assault,all,2021,162,,,,,,,,,
Johor,Johor Bahru Utara,assault,all,2022,148,,,,,,,,,
Johor,Johor Bahru Utara,assault,all,2023,158,,,,,,,,,
Johor,Johor Bahru Utara,assault,causing_injury,2016,129,,,,,,,,,
Johor,Johor Bahru Utara,assault,causing_injury,2017,96,,,,,,,,,
Johor,Johor Bahru Utara,assault,causing_injury,2018,102,,,,,,,,,
Johor,Johor Bahru Utara,assault,causing_injury,2019,140,,,,,,,,,
Johor,Johor Bahru Utara,assault,causing_injury,2020,83,,,,,,,,,
Johor,Johor Bahru Utara,assault,causing_injury,2021,57,,,,,,,,,
Johor,Johor Bahru Utara,assault,causing_injury,2022,53,,,,,,,,,
Johor,Johor Bahru Utara,assault,causing_injury,2023,60,,,,,,,,,
Johor,Johor Bahru Utara,assault,murder,2016,7,,,,,,,,,
Johor,Johor Bahru Utara,assault,murder,2017,8,,,,,,,,,
Johor,Johor Bahru Utara,assault,murder,2018,5,,,,,,,,,
Johor,Johor Bahru Utara,assault,murder,2019,1,,,,,,,,,
Johor,Johor Bahru Utara,assault,murder,2020,3,,,,,,,,,
Johor,Johor Bahru Utara,assault,murder,2021,0,,,,,,,,,
Johor,Johor Bahru Utara,assault,murder,2022,4,,,,,,,,,
Johor,Johor Bahru Utara,assault,murder,2023,4,,,,,,,,,
Johor,Johor Bahru Utara,assault,rape,2016,23,,,,,,,,,
Johor,Johor Bahru Utara,assault,rape,2017,16,,,,,,,,,
Johor,Johor Bahru Utara,assault,rape,2018,19,,,,,,,,,
Johor,Johor Bahru Utara,assault,rape,2019,23,,,,,,,,,
Johor,Johor Bahru Utara,assault,rape,2020,17,,,,,,,,,
Johor,Johor Bahru Utara,assault,rape,2021,19,,,,,,,,,
Johor,Johor Bahru Utara,assault,rape,2022,10,,,,,,,,,
Johor,Johor Bahru Utara,assault,rape,2023,24,,,,,,,,,
Johor,Johor Bahru Utara,assault,robbery_gang_armed,2016,0,,,,,,,,,
Johor,Johor Bahru Utara,assault,robbery_gang_armed,2017,1,,,,,,,,,
Johor,Johor Bahru Utara,assault,robbery_gang_armed,2018,1,,,,,,,,,
Johor,Johor Bahru Utara,assault,robbery_gang_armed,2019,0,,,,,,,,,
Johor,Johor Bahru Utara,assault,robbery_gang_armed,2020,0,,,,,,,,,
Johor,Johor Bahru Utara,assault,robbery_gang_armed,2021,0,,,,,,,,,
Johor,Johor Bahru Utara,assault,robbery_gang_armed,2022,0,,,,,,,,,
Johor,Johor Bahru Utara,assault,robbery_gang_armed,2023,0,,,,,,,,,
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,2016,283,,,,,,,,,
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,2017,202,,,,,,,,,
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,2018,148,,,,,,,,,
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,2019,173,,,,,,,,,
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,2020,45,,,,,,,,,
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,2021,64,,,,,,,,,
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,2022,61,,,,,,,,,
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,2023,43,,,,,,,,,
Johor,Johor Bahru Utara,assault,robbery_solo_armed,2016,0,,,,,,,,,
